 .0906082   8.6754   7.7621   7.8654
   2.7293   1.0642   7.1221  10.9013
   1.9966   3.0382   8.3077  11.8956
 -.477397   6.8680   7.8385  11.5651
   1.2766   5.5606   6.7141   9.7153
   2.3213   3.8925   7.8124   6.9328
 -.097323   3.9439   7.7186  11.0958
 -.960708   3.6205   6.1888  11.5145
   3.3799   6.0412   9.3093   9.9656
   0.7916   4.4974   7.4345  10.7350
 -.399227   4.7592   7.2785   9.7976
   -1.395   6.5025  11.1040  14.4155
   0.5876   1.9017   7.6759  10.2531
   1.0327   3.2663   7.5597  11.2000
   1.3292   6.8677   9.3052   8.9732
   1.5460   4.6304   7.4117  10.7669
 -.118862   1.2050   5.8339  10.2815
   1.0554   6.1537   8.4601  10.1598
 -.369766   2.8621   7.8224  11.5610
   4.1648   4.5367   9.1334   8.5588
   0.1258   6.3785  10.2373   9.7740
 .0925891   1.2643   5.4685   7.5237
   1.0326   2.9867   6.9892   8.7221
   1.4901   3.0167   8.6535  13.1673
   0.7153   6.9045   8.1713  11.2444
   0.3598   3.4507   8.4187   9.6686
   1.9472   2.5608   6.0370   8.7855
 -.036253   7.2226   9.2060  13.1452
   1.3813   4.1018   7.2166   7.7625
   2.0574   3.9135   8.7912   9.3927
   1.1118   5.7682   8.6345  11.3747
   0.9896   3.5891   8.0018  10.0396
   0.5887   2.2775   7.1621   8.8196
   0.3890   3.7743   7.3018  10.0277
 .0615572   3.3902   7.2438  10.6621
   2.0637   2.6426   6.3094   6.6420
   1.2596   2.9063   7.3294   8.1281
   1.5162   1.0737   6.6330  11.4422
   0.3416   4.3808   9.0693  10.6860
   1.9132   4.1423  10.2983   9.9258
   2.7122   3.8486   9.3725   8.1708
 -0.60366   4.9239   8.7187  10.1500
  -1.2786   3.7342   8.1653  10.3723
   1.4451   2.0613   7.6740   8.7658
 -0.27177   5.0444   8.7142  11.3592
   0.8542   3.0522   5.8500   6.5486
 -.506823   5.7151  10.1521  13.9423
 -.613458   5.9545   8.1001   9.7344
 -.800733   3.5685   6.7367  10.2323
 -.115612   5.6172   8.7273  10.5436
   1.6839   3.0243   5.3020   9.2161
   0.4596   4.5019   7.8223   9.5349
   1.3192 -.021683   6.7291   9.5414
   1.5518   4.4132   9.7552   9.0340
   1.6814   2.2459   7.3560   7.9935
   0.4651   3.3009   7.5650  10.6301
   1.1044   3.9870   8.2464  10.2195
   2.2143   2.6089   5.8911   7.4444
   0.9629   4.7995   7.8250   9.8446
   0.5685   3.7349   8.9007  14.0834
 .0727634   4.2884   6.7927   7.0303
   2.8631   2.9556   8.0416   9.1843
 -0.37479   6.3220   8.9134  10.0913
   1.5771   2.8370   7.0863  10.1366
   1.8227   2.6717   8.2527   9.2507
   0.9274   2.7610   6.8777   7.0592
 -.930597   7.8673   8.4235   9.6097
   0.6125   6.2034  10.4871   8.9613
   0.5905   3.9617   6.3001   6.6302
 .0652377   4.5901   7.7253   9.1416
   3.6488   2.4987   9.5117  11.0124
   0.4907   3.8993   8.1717  12.3312
   0.4190   5.1719   6.7645   7.8911
 -.481679   1.1044   5.8751   9.6868
   1.0162   5.1326   7.0388   9.2580
   1.6675   5.8547   9.1927   9.2609
   1.8883   5.0398   8.3994   8.7656
 -.625585   5.7109  11.0321  12.4615
  -1.1034   6.9476   8.5064   8.0818
   1.2403   2.4820   6.2924  10.4596
   0.1240   4.8008   7.4711   5.2792
   0.7253   3.0212   7.6422  10.4270
   0.8621   4.6765   8.0288  10.8719
 .0237473   4.0021   6.7510  12.6764
   2.9649   3.3928   9.2426   8.5312
   0.5647   4.0050   8.4407   9.5300
 -.306175   3.5928   7.6826   8.0377
   1.9168   5.0913   9.3267   8.4342
   2.2579   5.7402   9.7473  10.7637
   2.8001   2.9589  10.0167   9.7155
   1.9272   4.9228   8.0685   7.4472
   0.4043   3.5144   8.1484  10.9952
 -.126127   5.8745   7.9919  10.4960
   3.1759   3.6769   9.7304   7.4695
   0.9735   0.5367   5.9346   9.2193
 -.117367   5.5594   8.8837  10.7342
 -.493701   4.9803   9.7728  10.3304
   0.7630   4.7982   7.0052  11.3841
 -0.65505   4.6626   7.6776   9.0977
   0.3149   5.9128   8.0687  12.2789
   0.2609   4.9002   8.5222  10.9848
 -.459492   5.6042   8.7763  11.7921
 -.152662   4.6845   7.1790   8.8197
   1.4996   4.7394   7.2736  11.7454
   0.6083   5.5474   6.9716  11.3167
   1.4279   3.7773   7.6399   9.4784
   0.3152   5.4385   6.4086  10.6063
   0.8384   5.1263   8.7001   8.4151
   0.7064   2.8622   5.8347  10.7699
   1.9615   1.3709   6.5714   8.9143
 -.063041   0.1902   6.8904  11.7792
   3.0863   3.5959   7.9438   8.5560
   2.1004   4.6525   9.7924  11.9765
   5.6157   7.3945  11.7698   9.5435
   0.3681   4.0025   8.6845  11.4557
   1.7879   4.2328   9.2514  11.5052
 -.688336   2.8067   6.2784  10.7189
   0.7289   5.5457  10.2830  14.2424
   1.1133   3.9686   9.0989   9.3970
   2.1882   3.9498   5.9972   7.8240
   2.6279   4.2136   7.4623   8.3006
 -.967803   3.5032   8.0972  12.9845
   1.1305   4.5924   8.1110   8.3629
 -.653464   4.9904   6.4567   9.0088
 .0808151   6.8846   9.3895  10.6065
   1.7054   4.7326   6.7462   8.4246
   1.5101   1.6007   7.4713   9.5460
 -.228779   2.7730   6.5555  10.9285
  -1.1857   5.6831   7.5439   8.9368
   1.1313   4.1415   7.0665   9.1037
   0.5643   5.4758   8.8693  11.2138
   1.0832   3.3785   7.9305  10.6678
   2.9729   4.6941   6.4358   7.5017
   0.5585   3.9142   7.9192   8.3790
   1.8562   3.3716   7.6216  11.6133
   2.5462   2.8804   8.3882  11.7895
   1.1785   7.2127   7.4823   8.1602
   1.0851   4.9441   9.0511   8.5403
 -.244021   6.0460   9.8578  10.7654
 -.761794   5.5870  10.2752   9.4596
   1.8888   2.6870   9.5966  12.5164
   1.9933   3.1096   7.3434  11.1244
   1.8434   2.4734   6.0323   9.8156
   1.4893   2.6580   6.6540   9.3209
   1.6369   6.0107   6.6443   4.9350
   0.4688   4.5629   8.0641  11.7426
 .0604429   5.3420   8.0793  12.7245
   3.1172   3.7905   8.1880   9.0480
   0.1626   3.2349   9.0943   8.1718
   1.4408   4.4630   9.8319  13.0194
   0.9901   6.9326   9.2299  11.1641
   1.2521   4.3952   8.9547  11.7888
 -0.80209   3.4825   8.6683  11.5592
 -.041255   3.2345   7.9567   7.4317
 -.225672   3.5627   8.6783   9.7479
 -.148412   3.7197   6.3925   9.5791
   0.3082   1.8450   6.5456   8.5943
   0.4265   1.2761   6.8115   7.1689
   2.8612   2.7792   7.5484   7.5102
 .0969405   5.1826   6.6786   7.1650
 -.017132   4.0330   6.5508  11.6575
   1.3318   3.3657   6.0837   9.6730
   1.5849   5.0301   6.6620   9.0598
   1.4340   4.6995   6.7265  10.2356
   1.5436   3.7775   8.1425   8.9756
   1.9329   2.6246   8.5551  12.9787
   0.3931   4.5907   7.0525  11.3089
   2.0582   4.1570   8.0440   6.6732
   1.4495   5.5998   9.0825  12.1334
  -1.7676   4.6847   6.8663   9.6074
 -.796092   4.6618   7.8180  12.1017
   0.7942   5.1024   7.7401   9.9146
  -1.1482   5.7259   7.4388  12.7294
   1.9279   6.1148  10.8221  11.5573
 -.011811   7.5599   7.2726  10.9654
   0.1001   4.3077   7.7268  10.6069
   0.4323   5.3632   8.6651   8.0468
  -1.5592   4.3961   8.0445   8.5497
  -1.4849   3.4565   7.0509  11.4489
   1.2650   5.0847   8.7305  11.3170
   1.0720   3.5380   7.1008   9.9089
 -.119751   5.6189   7.6357   7.4954
   1.2922   4.7369   7.3797  10.4915
   1.4998   1.7882   8.1005  13.7167
   0.4357   6.3093  10.0769  12.3348
   0.7454   4.5528   7.9995  11.1214
 -.616387   2.9946   8.9282  11.3688
   1.1195   5.5450   8.7722   7.2825
 -.240647   4.3814   8.1463   9.1602
   2.4217   3.8088   8.7707   7.8005
 -.158221   3.8806   7.4749   9.6565
   1.0969   1.1328   7.9387   8.4015
   1.8468   2.6315   9.0429  10.4235
   0.4604   2.6114   6.9286   9.1113
 -.249549   6.0571   8.6361  12.8740
   2.1010   3.8957   7.4523  10.3214
   0.9194   3.3267   6.9979   8.1124
   -1.019   5.7025   7.4208  10.3035
   1.7521   2.3591   8.0764   8.1182
   1.1409   1.3738   6.8888   7.4067
   0.9233   4.5265   8.9040  11.4771
   0.8038   4.1820   7.8285  11.0512
   1.2983   3.1286   7.5344  10.1303
   1.4760   3.9534   6.7322  11.1003
   0.1696   2.7169   5.9068   9.3477
 -.159767   6.4396   8.6450  10.0894
   1.2089   2.5481   8.2425  10.2581
   1.4924   4.2706   7.7558   9.8797
   1.5163   3.8772   8.3642   9.8139
   2.9167   3.7866   9.3549  11.5092
   2.0451   4.0092   6.5950   5.1034
   0.5669   5.1880   7.7749   8.8191
   0.4898   3.7736   6.9051   9.6242
   3.4224   6.1866   9.8974   8.9614
  -1.8809   3.8536   4.6933   8.9633
   3.0387   2.8186   8.6697  11.5355
   1.5955   5.5098   7.5725   9.7958
  -1.7874   5.3760   7.3883  11.3779
   2.7240   1.3065   9.1912  10.6917
 -.100741   1.8512   7.9061  10.1012
   0.2440   2.6568   8.9451   8.1817
   3.2116   1.3069   7.1405   9.8075
   2.1274   4.8380   8.6595   9.7839
   1.8636   0.5049   4.5184   7.0778
   1.5873   3.9461   9.9802  10.5293
   0.5121   2.8198   7.1295  10.2491
  -1.4077   3.2345   7.5426  10.2819
 -0.62048   5.6743   7.0857   9.7458
   0.8910   6.7119  11.4349  11.5980
   3.3761   2.5407   7.3572  11.2341
   0.3127   6.4199   8.7678  11.3404
   0.8271   2.5612   7.7610   9.3618
   0.3882   3.9794   6.5855   8.9718
   3.6179   3.7303  11.0481  11.6140
   1.0375   2.4866   8.0363   8.6637
   2.2805   2.8659   6.8418   6.1003
   0.6992   4.5843   8.3566  11.9725
   0.5778   3.2789   7.4569  13.0430
  -1.4584   5.9044   9.2183  14.0441
   1.9407   0.2839   7.6507  11.9848
 0.021212   5.2387   8.0646   9.8007
   0.8760   4.9528   7.4661  10.2049
   0.7100   3.3528   4.8243   9.4044
   2.3836   1.2199   7.1404  11.1932
   0.2805   2.1713   7.3476  10.8338
   1.6806   5.5209   9.3669   9.4225
   1.7078   6.0410   9.2723  13.3793
   1.4206   3.4865   6.7056   7.2699
   1.2541   3.9475   7.3418   8.8264
   1.8231   4.7453   6.1794   9.8377
   1.0727   4.1984   7.3836   8.3912
   2.0528   3.7527   7.4938   9.2357
   3.1382   3.7384   9.0216   9.4883
   0.6196   5.6070  10.1142  11.2877
   0.8531   4.3046   9.4674   8.7901
  -1.9899   6.0441   8.5847  12.5641
   0.8509   3.5025   7.1893  10.2024
   0.2992   2.3286   7.2827   9.6127
 -.039209   4.4295   8.2649  11.7573
   2.3652   2.6671   8.0770   7.5406
   1.7033   4.6723   7.9470  10.3101
   0.4474   4.4667   8.8089  10.2843
   1.1207   2.1700   7.2851   8.9954
   1.9319   4.3720  10.9671  13.3720
   1.3386   3.5758   9.5690   9.8468
   0.5139   4.8506   8.0669  11.7585
   0.2468   3.3596   8.8163  10.5488
   0.8782   1.8391   6.3097  12.1019
 0.028544   5.6163   8.4677   9.2027
    
    
    
