 3.7035   5.1840   4.8172   3.6984
 1.9563   5.7544   2.2056   3.6633
 4.4043   4.1131   5.0651   4.1108
 3.5520   5.2202   3.8449   2.2949
 2.2378   2.7727   2.7994   2.1340
 3.7025   5.1752   3.7586   3.1032
 2.8860   5.3559   4.2738   3.4446
 2.2878   6.8255   2.5587   2.0948
 3.2646   2.3618   4.7429   2.9570
 3.9577   5.2985   4.7651   3.9398
 4.0775   6.2121   4.6163   3.5381
 4.5331   7.9735   5.2229   5.2649
 2.6751   5.7113   2.9325   2.8810
 3.3445   2.9360   3.9376   1.8196
 1.7528   5.1897   3.2565   2.2874
 2.7070   4.3278   2.5659   1.4390
 3.3625   3.8548   2.9114   2.7431
 4.9299   6.2017   4.9277   4.1049
 1.8977   2.6985   3.0990   1.2790
 1.6998   6.1972   3.9845   2.9490
 3.4523   4.4641   3.5020   2.9887
 1.6828   5.1971   3.7173   2.3393
 1.4793   4.6795   2.4413   2.5229
 3.2684   4.7450   5.4664   4.0416
 3.2077   4.0014   2.3899   1.9491
 4.4749   4.7648   3.8364   3.7250
 3.2230   5.8347   5.0106   3.8742
 3.4538   4.3887   5.0122   3.1089
 3.9078   5.5527   4.1308   4.7115
 3.3083   5.8543   5.0962   4.1896
 4.0845   3.6797   4.2336   3.2500
 3.9220   4.6046   6.2551   4.5844
 3.3139   4.3208   4.3331   3.8848
 4.9733   5.6992   5.4680   4.6890
 4.1693   6.8687   3.6308   2.0574
 2.1495   4.3647   2.8136   2.9050
 2.8850   5.8851   3.5119   2.6013
 2.6586   3.1640   4.4118   2.4004
 1.3838   4.9821   2.1454   1.8697
 2.4899   5.4677   3.3196   1.2649
 3.2447   5.2961   5.0690   4.1435
 4.2164   4.5798   5.0250   2.5289
 4.9055   5.0091   3.9077   3.7714
 3.1961   6.1899   4.1430   3.5349
 2.2345   7.0013   3.3812   5.6022
 3.0574   5.6767   4.7673   4.0688
 0.6838   3.6641   3.7783   2.3836
 3.2203   3.4583   3.2178   1.6570
 2.4522   4.9781   3.5249   2.8917
 4.1421   5.8522   5.7671   3.7631
 3.7314   5.6135   4.0877   3.2230
 1.1453   3.6149   3.4212   2.7689
 3.2098   5.6710   3.4134   2.2975
 3.6464   3.3587   5.1521   2.9400
 2.4202   6.3773   4.5590   2.5357
 2.5536   3.1880   3.1985   1.7327
 3.5776   5.6603   3.0556   3.0149
 1.2207   6.6465   3.8361   4.6149
 4.0214   4.1384   4.9726   2.9747
 4.5710   8.1343   3.7379   4.3144
 2.4628   3.7635   2.6249   1.1175
 2.3724   4.2073   3.5309   2.3844
 2.7535   4.4256   3.8125   1.8654
 1.9446   3.9468   3.1686   2.0891
 2.3818   3.3369   3.5397   2.3566
 2.0121   5.4278   3.1778   2.0734
 2.6492   5.1604   4.2730   2.8752
 4.2299   4.5188   4.7484   3.1249
 2.2639   3.3644   3.2867   1.7928
 3.0044   3.4883   2.7419   2.1866
 3.4948   6.5281   4.3519   3.3423
 1.8644   1.5661   3.5537   1.5525
 3.8987   6.7053   5.6863   3.3118
 2.1031   2.9970   3.8915   1.6815
 2.5047   5.3070   3.2105   2.6253
 3.2705   4.6409   5.4207   3.4410
 2.4290   5.0811   3.8590   3.4133
 2.3087   5.4644   3.3981   2.4811
 1.6179   6.6046   3.7580   2.7795
 3.1651   4.8774   4.4786   3.3902
 1.7416   5.6622   3.3807   3.2172
 3.3805   3.7216   4.1225   2.0455
 1.8109   5.6131   5.0836   3.2521
 1.9506   3.9838   2.1451   1.9474
 1.7495   4.1013   2.9748   2.2475
 4.0033   3.7659   3.0869   1.9202
 1.8512   3.9197   2.7695   2.6117
 4.3845   2.6926   3.7183   2.6713
 3.9735   4.5024   5.1936   3.6706
 2.3670   1.2452   1.9738   1.8494
 3.9879   6.4048   4.7435   3.7957
 2.6575   5.9545   4.8235   3.1081
 3.6374   3.6330   3.7622   1.3960
 1.8350   4.5613   2.6748   1.9462
 3.7283   7.9108   2.8959   3.2404
 2.7633   5.4021   4.4964   3.4803
 4.5162   4.5858   4.9115   2.9421
 3.1815   3.0789   3.9368   2.6706
 3.5309   3.8704   4.8941   3.4256
 1.7129   6.1548   3.4503   3.4616
 2.5715   4.8096   3.9399   2.4952
 3.0782   3.5820   3.6621   2.8508
 3.6181   3.8693   4.3412   3.3573
 4.1351   5.3309   3.8623   2.6141
 6.1002   3.5116   5.9157   4.3330
 1.1925   4.3550   3.1579   3.6948
 2.1076   5.1345   4.1739   3.7866
 3.7883   6.7518   5.5450   3.8490
 5.1746   6.3260   6.6981   4.0004
 3.1799   5.3149   4.5102   2.6745
 3.3316   4.6616   4.0791   3.5397
 2.9119   3.6720   2.8434   1.8120
 3.9873   2.2832   3.4258   0.8050
 2.5413   5.1423   4.5596   3.4764
 3.3374   3.7768   3.1913   1.5717
 3.1348   5.6817   4.5779   2.8000
 1.3051   5.3015   3.5741   4.0148
 3.4758   6.1720   3.5424   3.4723
 4.0650   3.7791   3.6845   3.0746
 3.8308   7.2708   4.5765   3.8122
 1.7109   3.8448   3.8350   3.4061
 1.5066   3.8210   3.0135   1.9285
 5.3589   6.7523   5.0677   4.3986
 4.0016   3.9211   4.4645   2.3190
 1.7066   6.1535   3.9958   3.3838
 3.3002   5.0718   2.8265   2.5115
 1.9245   5.3660   4.4024   3.1775
 2.1104   5.2092   4.3257   2.8174
 3.7347   2.7914   3.1273   0.8513
 1.7888   6.1607   3.3574   3.0959
 2.9428   5.8057   4.0675   4.0957
 3.5635   5.5562   5.9880   4.3790
 3.7693   5.7565   4.4764   3.3439
 2.6293   5.9601   3.5498   2.6350
 3.5210   6.1132   4.3195   4.2711
 3.5226   2.5098   4.1237   1.4805
 3.4301   3.6842   3.7286   1.1498
 5.0803   2.4667   4.7955   2.8322
 3.7553   5.7153   6.0137   4.5374
 3.3609   4.3614   4.3212   2.7183
 1.9708   4.6569   4.4599   2.6009
 3.1211   4.6686   4.7553   4.2781
 2.0095   2.7965   3.2866   1.0442
 3.4228   4.7919   4.9149   4.1698
 2.5147   6.1955   4.1912   4.2607
 2.7624   4.3383   4.8251   3.1572
 4.5242   6.9921   4.8136   2.5339
 2.0459   3.0087   4.2964   1.6926
 3.0768   5.5679   3.3595   2.7160
 2.6066   5.4128   3.9709   2.8972
 1.6441   6.0141   2.1001   1.0801
 4.5405   5.9072   3.3531   3.5568
 3.2778   5.1720   3.6587   2.4110
 3.9208   5.1769   5.6362   3.4903
 2.3078   4.6815   4.3626   3.1193
 3.6308   4.6066   3.4905   1.8914
 3.1501   6.5691   4.6330   3.6693
 2.0591   5.6191   3.6951   3.0042
 3.6629   4.5466   4.5977   2.9344
 1.9355   6.5769   3.5581   3.8285
 2.8976   3.8688   3.6777   1.9740
 1.4274   3.2992   2.0825   1.7010
 2.7904   3.9964   2.9443   1.3427
 3.2325   5.3472   4.2701   3.2364
 2.9402   6.5342   5.0167   4.2917
 2.5747   3.2500   2.7988   2.0339
 1.6171   2.8538   3.3105   2.1767
 3.8835   4.8342   4.6744   3.8772
 2.4149   5.6412   3.4638   2.2628
 4.1341   5.4822   4.1348   3.7240
 2.5676   6.3476   3.4397   2.2248
 2.0334   5.4332   2.0437   2.4293
 3.7352   5.3057   5.7294   3.7620
 3.0233   5.5393   4.9158   3.4807
 2.7720   2.9319   4.6080   3.3703
 2.2408   5.6683   2.4208   3.2206
 2.1544   4.0443   2.6598   3.1127
 3.9925   6.0638   4.5284   3.8252
 3.1402   6.3683   4.8143   3.3962
 2.9871   5.4562   4.3970   3.5243
 2.2307   4.8901   4.1645   2.2949
 3.3804   4.4596   2.9211   1.6135
 3.7046   5.8163   4.9753   3.6523
 2.4626   5.3019   3.1612   3.4668
 2.6206   4.1310   3.8423   2.7897
 5.5475   6.9322   6.8535   5.8558
 3.9362   4.4518   3.5715   1.8480
 3.0249   4.3043   3.8300   2.7200
 3.6095   5.0851   5.6838   4.0694
 3.0404   7.3696   3.4782   4.6674
 2.7662   3.7096   3.9087   2.8794
 3.0236   5.0408   3.7313   2.3416
 1.4746   2.9511   1.0717 -.310077
 3.8083   4.8729   4.4302   2.6697
 1.9861   4.0983   3.8385   2.7880
 4.2509   5.1972   5.0425   3.3979
 3.3616   2.8160   3.2516   3.0266
 4.8613   4.6472   3.7926   1.3864
 3.7583   5.4107   4.9823   4.8035
 2.5931   4.1514   4.0855   1.7144
 3.5853   7.0349   6.2958   5.9138
 2.9223   5.0197   5.2944   3.6569
 3.5087   6.1695   3.7045   2.2065
 2.9065   4.1279   3.3225   2.5245
 3.5437   4.4179   5.2651   2.8651
 2.8382   3.6980   2.9269   1.7034
 0.8169   3.8682   2.4394   2.9572
 4.0041   4.5176   4.0563   4.1851
 3.4654   5.4367   5.0027   3.6006
 3.3144   4.1332   4.3636   1.6258
 3.0349   5.6547   4.6438   4.1115
 2.8359   3.9675   3.8188   2.5524
 3.0861   5.5709   3.3359   2.5427
 3.0375   5.1524   3.8833   1.6931
 3.9489   6.1382   3.4510   2.5164
 3.5818   3.7450   4.3164   1.4535
 2.7578   4.7208   3.5176   2.9136
 3.3923   4.5250   3.9056   3.5798
 2.5184   5.6925   4.3097   2.1233
 2.8027   5.4570   4.8309   3.9740
 1.8474   5.0935   4.2788   2.9280
 2.5162   3.5536   4.7382   1.8141
 2.4482   2.3004   2.5729   0.8577
 4.3417   4.8959   5.6688   5.2397
 2.5185   6.5857   4.1483   3.6759
 2.8600   4.8977   4.1614   3.0474
 1.9089   5.0153   1.6907   2.4054
 2.6693   3.8279   4.4070   2.8631
 2.6449   8.1102   3.0616   3.5915
 2.6864   3.9519   3.3687   1.9697
 2.1003   5.7533   3.9103   3.3417
 3.3437   4.0030   4.6547   2.9998
 3.6109   4.2866   3.6722   3.0627
 2.2543   4.7695   3.2488   2.1160
 4.2905   6.1326   4.9089   4.1897
 2.4647   5.4628   2.8259   1.9998
 2.1981   4.0253   3.4856   2.5701
 2.3950   5.9996   4.8813   3.9629
 3.3958   5.3793   3.2057   2.5557
 1.5526   5.8084   3.6499   3.9760
 2.2195   6.5218   2.4820   3.3620
 2.5787   4.8698   2.9121   1.9532
 4.0708   6.3022   5.8906   5.0760
 1.2839   2.8008   1.7179   0.5991
 2.8160   7.2196   5.0404   2.5412
 2.6121   4.9385   3.7290   2.4647
 3.9327   4.1667   5.7161   3.0941
 1.9198   4.9244   4.0008   2.0874
 2.6323   5.8119   4.4205   2.7361
 3.4634   6.1421   4.0094   2.7416
 4.1102   5.5486   4.9346   3.5627
 4.3344   5.4834   5.1288   3.7121
 3.6127   4.5089   4.5784   3.1074
 2.3344   4.1823   3.8422   3.0494
 2.3966   5.1843   1.9778   1.8093
 1.7442   6.0424   1.6314   1.0892
 4.6510   5.8085   6.2522   3.4232
 1.9078   6.6131   3.7516   4.0124
 2.9770   3.7270   3.2835   2.9211
 2.5904   5.0887   4.2403   2.2946
 4.3193   4.7801   4.5235   2.3893
 4.2708   6.4410   5.5176   3.7570
 3.4359   4.1036   3.5292   3.4123
 2.6408   3.9351   4.9124   4.0352
 4.0639   8.1508   6.3077   4.9543
 3.5199   6.1016   3.0467   1.8454
    
    
